Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
fantasy anime,JW11NG,Tonight Im going live with commissions and a little bit more anime fantasy Pangya golf after Also giving away unsolicited golf advice and free words of encouragement for anyone who wants to play with me Be ready for this at like 8pm kings,en,2022-03-23,DFW,[],positive,2.0,0.0,0.2081439393939393
fantasy anime,MuraoKurosawa,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,,[],negative,0.0,23.0,-0.125
fantasy anime,anime_kina,RT acrknowyou Still in the fantasywinter poll au mood and sketching them in kind of swapped outfits with cute dragons and boob windows,en,2022-03-23,,[],positive,0.0,185.0,0.55
fantasy anime,F1J1H2O,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,Space,[],negative,0.0,51.0,-0.125
fantasy anime,cloeiiramirez,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,☘️🦋🧚💜,[],negative,0.0,51.0,-0.125
fantasy anime,MaxCarnage7,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,,[],negative,0.0,51.0,-0.125
fantasy anime,anime_girl_gami,RT PlayStation Put that dodge button to use if you want to take down Chaos AdventStranger of Paradise Final Fantasy Origin is out now,en,2022-03-23,"Westbury, New York",[],negative,0.0,96.0,-0.0777777777777777
fantasy anime,7dbvsndeIFYVbkX,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,,[],negative,0.0,57.0,-0.125
fantasy anime,_attame,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,Bed,[],negative,0.0,50.0,-0.125
fantasy anime,JorgeTan10,Should i take a break from watching splice of liferomance anime and go back to watching fantasyisekaipower2 anime,en,2022-03-23,,[],neutral,2.0,0.0,0.0
fantasy anime,Marcel86223235,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,,[],negative,0.0,37.0,-0.125
fantasy anime,KadenCulp,Japananimeshonen has a lot of popular urban fantasy stories Tokyo Ghoul Persona But if you read any of them theyre almost all still selfinsert power fantasy stories and emotionally have no nuance,en,2022-03-23,,[],positive,0.0,0.0,0.1999999999999999
fantasy anime,LTYGTA,RT aeragons fantasy dreamy dragon elf prince who escaped from an anime like im not crazy everyone who meets taeyong thinks hes a mythica,en,2022-03-23,,[],positive,0.0,23.0,0.3
fantasy anime,animetv_jp,New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,"Tokyo-to, Japan",[],negative,151.0,13.0,-0.125
fantasy anime,slaaayong,RT aeragons fantasy dreamy dragon elf prince who escaped from an anime like im not crazy everyone who meets taeyong thinks hes a mythica,en,2022-03-23,she/her • 18+,[],positive,0.0,23.0,0.3
fantasy anime,seaposy,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,"dallas, tx",[],negative,0.0,28.0,-0.125
fantasy anime,anime24pl,First 13 episodes of anime series BASTARD Heavy Metal Dark Fantasy will premiere on Netflix on 30th June 2022 Studio LIDENFILMSThe rest of episodes 1424 will premiere later this year,en,2022-03-23,,[],positive,0.0,0.0,0.0101562499999999
fantasy anime,LandonJ37051395,RT smartsboys22 Final Battle Neo Fantasy Online Evolution Gacha 2021 EditionWelcome new membersLets see what we get from this gacha,en,2022-03-23,,[],positive,0.0,11.0,0.3121212121212121
fantasy anime,anime_kina,RT acrknowyou Still in the fantasywinter poll au mood and sketching them in kind of swapped outfits with cute dragons and boob windows,en,2022-03-23,,[],positive,0.0,208.0,0.55
fantasy anime,bbyculture,RT aeragons fantasy dreamy dragon elf prince who escaped from an anime like im not crazy everyone who meets taeyong thinks hes a mythica,en,2022-03-23,22 and counting ,[],positive,0.0,23.0,0.3
fantasy anime,649_gameover,RT Gameover649 Such an Anime Character Final Fantasy 7 Remake 8 via YouTube FinalFantasyVII FinalFantas,en,2022-03-23,,"['8', 'FinalFantasyVII', 'FinalFantas']",neutral,0.0,1.0,0.0
fantasy anime,Fembub,Horesmi Gomenasai my name is VolodymyrSamaIm a 44 year old Ukrainian Otaku Anime fan for you gaijins I draw Anime and Manga on my tablet and spend my days perfecting my art and playing superior Japanese games Disgaea Final Fantasy Persona series,en,2022-03-23,Average 🇩🇪 male ⟨er|ihn⟩,[],positive,14.0,1.0,0.1999999999999999
fantasy anime,StormChaserspod,These were the original designs of Dodds Quinn and Jackie This was back when they were simple characters in a DnD campaign What classes and subclasses do you think each of them were chasethestormaudiodrama podcast dnd fantasy anime pirates action comedy,en,2022-03-23,,"['chasethestorm', 'audiodrama', 'podcast', 'dnd', 'fantasy', 'anime', 'pirates', 'action', 'comedy']",positive,0.0,0.0,0.11875
fantasy anime,Lisez_Nana,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,Underworld✨,[],negative,0.0,43.0,-0.125
fantasy anime,seaposy,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,"dallas, tx",[],negative,0.0,37.0,-0.125
fantasy anime,joeiredfield,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,Republic of the Philippines,[],negative,0.0,43.0,-0.125
fantasy anime,QFLH_Y,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,Inui Seishu's Heart ˚ ༘♡ ⋆｡˚,[],negative,0.0,37.0,-0.125
fantasy anime,tenohiran51084,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,,[],negative,0.0,51.0,-0.125
fantasy anime,Kalesan8,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,Itadaki! Seieki,[],negative,0.0,37.0,-0.125
fantasy anime,leth4l84,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,France ,[],negative,0.0,41.0,-0.125
fantasy anime,anime_kina,RT acrknowyou Still in the fantasywinter poll au mood and sketching them in kind of swapped outfits with cute dragons and boob windows,en,2022-03-23,,[],positive,0.0,177.0,0.55
fantasy anime,monssterschiz0,RT animetvjp New VisualLife With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout AnimeMore,en,2022-03-23,,[],negative,0.0,35.0,-0.125
