Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
from novel,Spectro889,RT yenpress NEW LIGHT NOVEL ANNOUNCEMENT Kings ProposalFrom the team behind Date A Live Saika is an allpowerful witch who fights th,en,2022-04-15,United Kingdom,[],positive,0,157,0.06818181818181818
from novel,xchickengirlx,xamanquetzaltic hualianful I was specifically speaking about this particular scene in the gamblers den arc But my memory in general of many details from the novel isnt great cos I bingeread it,en,2022-04-15,"Austin, Texas",[],positive,0,0,0.37916666666666665
from novel,EthanEntertment,Before new episodes of TheLoudHouse is airing soon heres I Believe from the graphic novel The Missing Lincjessicadicicco LaraJillMiller haleytju and NikaFuttermanNickelodeon PapercutzGNTLHComicSpoilers Nickelodeon Papercutz GraphicNovel,en,2022-04-15,"Chicago, IL","['TheLoudHouse', 'TLHComicSpoilers', 'Nickelodeon', 'Papercutz', 'GraphicNovel']",negative,6,2,-0.02121212121212122
from novel,leeharv_074,RT yenpress NEW LIGHT NOVEL ANNOUNCEMENT Kings ProposalFrom the team behind Date A Live Saika is an allpowerful witch who fights th,en,2022-04-15,,[],positive,0,157,0.06818181818181818
from novel,rsmon77,The screenwriter actually wanted Diana Ross for Solitaire which would be very different from the novel version of the character which was a white woman FridayThrillerClub,en,2022-04-15,You ask too many questions,['FridayThrillerClub'],neutral,3,0,0.0
from novel,andrei_fcns,RT yenpress NEW LIGHT NOVEL ANNOUNCEMENT Kings ProposalFrom the team behind Date A Live Saika is an allpowerful witch who fights th,en,2022-04-15,,[],positive,0,157,0.06818181818181818
from novel,amusejanetmason,My deep belief in libraries is too large to be contained in one week I began hearing from people from around the world that they were reserving my novel THEY through their libraries libraries,en,2022-04-15,"Philadelphia, PA",['libraries'],positive,0,1,0.10714285714285714
from novel,WhitneyMetz1,Books 13 available from Amazon legendsandlies blackmagickseries books whitneymetz greenmagic writingcommunity magicrealism animalrights novel veganauthor paranormalfiction quotes magic supernaturalfiction animalrightsfiction veganwriter,en,2022-04-15,"Mannington, West Virginia ","['legendsandlies', 'blackmagickseries', 'books', 'whitneymetz', 'greenmagic', 'writingcommunity', 'magicrealism', 'animalrights', 'novel', 'veganauthor', 'paranormalfiction', 'quotes', 'magic', 'supernaturalfiction', 'animalrightsfiction', 'veganwriter']",positive,0,0,0.5
from novel,Haruka_KNT,meltycat820 Thank you so much for seeing This book is a novelIts possible to buy it from hereTransmission service to foreign countries,en,2022-04-15,神野上空,[],positive,0,0,0.041666666666666664
from novel,Hyoton1,RT yenpress NEW LIGHT NOVEL ANNOUNCEMENT Kings ProposalFrom the team behind Date A Live Saika is an allpowerful witch who fights th,en,2022-04-15,,[],positive,0,157,0.06818181818181818
