Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
shounen,UsDanks,MKFenris i have seen just as many non shounen fans act lile douches lately so its a toss up frankly,en,2022-04-11,,[],positive,0.0,0.0,0.1
shounen,BamboKun,zenjitsu Every fucking MC in shounen,en,2022-04-11,By the Power of Gayskull,[],negative,0.0,0.0,-0.6
shounen,Ah_z_mong,RT MangaMoguraRE Deadman Wonderland creators Jinsei Kataoka amp Kazuma Kondou will start a new manga series in Weekly Shounen Magazine so,en,2022-04-11,,[],positive,0.0,7.0,0.1363636363636363
shounen,pookology,RT MangaMoguraRE Deadman Wonderland creators Jinsei Kataoka amp Kazuma Kondou will start a new manga series in Weekly Shounen Magazine so,en,2022-04-11,"St Petersburg, FL",[],positive,0.0,174.0,0.1363636363636363
shounen,PoppyOnTheMoon,Just registered for the Shounen on PREMINTNFT,en,2022-04-11,Probably Nowhere,[],neutral,0.0,0.0,0.0
shounen,Jinchiiichaaan,Thank you for the tag Sleep1essVT Name JinBirthday November 18 Height 174 cmTalent Not verygood but I can do music and art gt w ltTAGGING MORE TAMBAY SA TINDAHANIzanamiKamiko anzuvii SHOUNENYOUTH elucifere,en,2022-04-11,Earth,[],positive,0.0,0.0,0.5
shounen,MonsterGarou666,RT MangaMoguraRE Deadman Wonderland creators Jinsei Kataoka amp Kazuma Kondou will start a new manga series in Weekly Shounen Magazine so,en,2022-04-11,,[],positive,0.0,174.0,0.1363636363636363
shounen,k7aNAyaan,Shiroyasha694 Abbasxegetic Based5656 Top 1 shounen arc losing,en,2022-04-11,,[],positive,1.0,0.0,0.5
shounen,SprinklesItIs,RT ZackKoblenz HeySetting this to mutuals only so I dont get bot spamIm looking to rebrand soon and Im looking for commission a,en,2022-04-11,,[],neutral,0.0,2.0,0.0
shounen,TsubakiFucker,Hopefully whatever the next popular shounen is that I actually watch and enjoy will have better looks I know ppl are like some stuff is categorized as seinen and yesSeinen is ugly too HFHFJFJF Stares at tigerampbunny love them but the hero outfits I want eye candy pls,en,2022-04-11,,[],positive,0.0,0.0,0.1857142857142857
shounen,coldhitsu,GeoAW3 Nah we have too many tournament arcs in every shounen One Piece dont need one,en,2022-04-11,"Houston, TX",[],positive,0.0,0.0,0.5
shounen,GregorySenpai,RT wendeego tatsuki fujimoto is in such a privileged position hes drawing shuzo oshimi style comics in shounen jump and somebodys just,en,2022-04-11,Southern California,[],neutral,0.0,217.0,0.0
