Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
animation,devimorgi,Does anyone else imagine fics like a movie then new places that are described are like the animation from let it go sequence from frozen where its building bit by bit,en,2022-04-07,,[],positive,0.0,0.0,0.1363636363636363
animation,buenoknk,RT AnonOpsSE Artists from the volunteer animation of Ukraine have created an incredibly touching video about people whose lives were tak,en,2022-04-07,"saitama pref, japan",['Ukraine'],positive,0.0,1107.0,0.5
animation,VirtualScallop,RT kellimotell Most illustration full time jobs are now requiring that you know graphic design motion graphics animation and marketi,en,2022-04-07,Land of Shitposts and Bees,[],positive,0.0,6015.0,0.2833333333333333
animation,shouisdreaming,RT Kiecaburn Tarnished vs Godskin Duo Animation ELDENRING,en,2022-04-07,Don't Worry About It,"['Animation', 'ELDENRING']",neutral,0.0,3459.0,0.0
animation,be_high,RT smshepherd23 First time doing a dragon animation Happy with how it turned out this was my final iAnimate assignmentThanks to all t,en,2022-04-07,paris,[],positive,0.0,134.0,0.328125
animation,festivalformula,The third Cardiff Animation Festival CardiffAnimFest will be a celebration of animation for everyone with online and inperson events in April 2022 A CAT CALLED JAM by Lorraine Lordan amp MEMENTO MORI by Paul OFlanagan will screen,en,2022-04-07,UK // International,[],neutral,0.0,0.0,0.0
animation,Iazarus_rising,RT ScratchyDerose So this just basically confirms not only do the Oscars Think so little of Animation they also fear it,en,2022-04-07,,[],negative,0.0,3001.0,-0.09375
animation,MintTasty,I want to make this kind of animation about one minute long But its heavy work,en,2022-04-07,,[],positive,0.0,0.0,0.1166666666666666
animation,da_lucko,we are wrapping up animation work for GlydeTheDragon for the Demo and work that was done is glorious I want to thank to my team and those who supported Usthank you iggika skillzanimate DocBeanXL janANTE WilliamSkogur TerrorByteNG RogerDissected calebharris496,en,2022-04-07,,[],neutral,0.0,0.0,0.0
animation,Q_one0606,RT kunchevsky Here is a speedpaint video of creating my campfire animation Let this fire keep you warm this night Gn,en,2022-04-07,小豆餅,[],positive,0.0,582.0,0.6
animation,Soph1710,RT RiseFallNickBck The Oscars fear Animation,en,2022-04-07,,[],neutral,0.0,323.0,0.0
animation,MamoMaai,RT kunchevsky Here is a speedpaint video of creating my campfire animation Let this fire keep you warm this night Gn,en,2022-04-07,,[],positive,0.0,218.0,0.6
animation,viankagarcia7,RT TrashMambo how tf did patrick warburton nail a role in a movie from nearly every animation studio with just one voice,en,2022-04-07,"El Paso, TX",[],positive,0.0,11658.0,0.1
animation,tomsoscars,RT ScratchyDerose So this just basically confirms not only do the Oscars Think so little of Animation they also fear it,en,2022-04-07,south asian • 9teen • multi,[],negative,0.0,3001.0,-0.09375
animation,EditingMike,RT Variety Phil Lord and Chris Miller recall being once told that if we played our cards right we would one day graduate to liveactio,en,2022-04-07,,[],positive,0.0,390.0,0.2857142857142857
animation,ayushobe,RT ClashPets Check out our fan made animation we love itAnother day Another giveawayThis time It is a meme contest 1WL250 Giv,en,2022-04-07,,[],positive,0.0,4557.0,0.625
animation,lesbojupiter,THEEDeezumaki The worst fight scene animation i think ive ever seen Just straight ass,en,2022-04-07,they/she 22 lesbian,[],negative,0.0,0.0,-0.4
animation,jinnyaladdin1,RT catsuka Welcome to NinocStudio a new french animation studio founded by Simon Andriveau amp Romain Barriaux lead storyboarders on Ar,en,2022-04-07,,[],positive,0.0,1108.0,0.3121212121212121
animation,Aquharum12,RT ClashPets Check out our fan made animation we love itAnother day Another giveawayThis time It is a meme contest 1WL250 Giv,en,2022-04-07,Jawa timur ,[],positive,0.0,3336.0,0.625
animation,VesaKantonen,RT avalaina Innocently killed Ukrainians for whom tomorrow will never comeVideo from the Volunteer Animation of UkraineRussianWa,en,2022-04-07,,['RussianWa'],negative,0.0,563.0,-0.2
animation,GrifffilmFest,Filmmakers Submit your Feature Films Short Films including documentaries narratives animation and experimental films at todayGRIFFfilmfest wesgro filmmaker gardenroute filmfestivals filmmaking GRIFFFilmfest internationaljudges,en,2022-04-07,South Africa,"['GRIFFfilmfest', 'wesgro', 'filmmaker', 'gardenroute', 'filmfestivals', 'filmmaking', 'GRIFFFilmfest', 'internationaljudges']",positive,0.0,0.0,0.078125
animation,TezzaTrex,RT rosymaplemoth this animation is not for the faint or pure of heart,en,2022-04-07,My 5% of Olympus Mons,[],negative,0.0,30.0,-0.1428571428571428
animation,Azzir000,RT ClashPets Check out our fan made animation we love itAnother day Another giveawayThis time It is a meme contest 1WL250 Giv,en,2022-04-07,,[],positive,0.0,4474.0,0.625
animation,media_flixze,Phil Lord and Chris Miller Hollywood Should Elevate Not Diminish Animation Guest Column,en,2022-04-07,United States,[],neutral,0.0,0.0,0.0
animation,eclectelectric,RT NewVoiceUkraine The hearts of alive will always ache for the thousands of innocent Ukrainian souls killedThe authors of the video,en,2022-04-07,here & now  🇺🇸,[],positive,0.0,292.0,0.1333333333333333
animation,limeylemons7777,RT yaugawellbeing Weve narrowed it down to 4 for the next animation feature ImmaDegen now were handing the decision over to the peopl,en,2022-04-07,,[],negative,0.0,1.0,-0.0777777777777777
animation,AnanasArtist,RT FunkCreepyTake Hey everyone here yall got a little IHY BF leak Pixel art and animation by gordomele FNFbf FNFMods PixelArt,en,2022-04-07,Chile,"['FNFbf', 'FNFMods', 'PixelArt']",negative,0.0,7.0,-0.1875
animation,YYiffity,RT SundyrArt A little Fuecoco animation The new starter Pokemon are all so cute I cant wait to see their evolutions,en,2022-04-07,,[],positive,0.0,2893.0,0.2277462121212121
animation,69Veemo,RT Kiecaburn I just defeated Hoara Loux WAAAAAAARRIOOOOOOOOOOOOR yesterdayELDENRING Animation,en,2022-04-07,With the sewer rats,"['ELDENRING', 'Animation']",neutral,0.0,1320.0,0.0
animation,DarylSurat,RT Variety The BeautyAndTheBeast best picture nomination left some worried an animated movie might win every year a sentiment that in,en,2022-04-07,Florida,['BeautyAndTheBeast'],positive,0.0,1302.0,0.6
animation,RainGucci,RT ScratchyDerose So this just basically confirms not only do the Oscars Think so little of Animation they also fear it,en,2022-04-07,,[],negative,0.0,1698.0,-0.09375
animation,VisualStain,RT TrashMambo how tf did patrick warburton nail a role in a movie from nearly every animation studio with just one voice,en,2022-04-07,,[],positive,0.0,11839.0,0.1
animation,grus_balearica,Today is the day that all men and women are evenly allowed to watch and enjoy diligent witchgirl who we long awaited for in the new animationToday is the day that all people can freely laugh and cry through watching the animationToday is the day,en,2022-04-07,,[],positive,0.0,0.0,0.2680752840909091
animation,MaxCmbr,evolrise HeyChampions are given randomly You get one of the three you see in the spinning animation when you open a Chest,en,2022-04-07,"Helsinki, Finland",[],negative,0.0,0.0,-0.25
animation,Littlebunny005,RT Kiecaburn I just defeated Hoara Loux WAAAAAAARRIOOOOOOOOOOOOR yesterdayELDENRING Animation,en,2022-04-07,,"['ELDENRING', 'Animation']",neutral,0.0,5173.0,0.0
animation,MrDays8,RT ScratchyDerose So this just basically confirms not only do the Oscars Think so little of Animation they also fear it,en,2022-04-07,,[],negative,0.0,1918.0,-0.09375
animation,12Rafadhil,RT PokemanZ0N6 I would pay so much money to get Luffy vs Lucci remake with modern animationImagine the choreography and character desig,en,2022-04-07,FROM IN ISEKAI WORLD 🦋,[],positive,0.0,102.0,0.2
animation,bisexualsylveon,RT SundyrArt A little Fuecoco animation The new starter Pokemon are all so cute I cant wait to see their evolutions,en,2022-04-07,California,[],positive,0.0,2884.0,0.2277462121212121
animation,NTUBonGallery,Our new exhibition by Notts art collective wearereactor combines digital animation mobile sculpture and choreographed performanceOur gallery is free and open to everyone Open Mon Fri 10am 5pm Sat 11am 3pm Visit until 21 May,en,2022-04-07,"Nottingham, UK",[],positive,0.0,0.0,0.1072727272727272
animation,guobabad,RT khaenrian kamisato ayatos fourth auto attack animation he adjusts his gloves,en,2022-04-07,PH,[],neutral,0.0,147.0,0.0
animation,taptroupe,toonboom is a funny name for such an animation industry program what if photoshop was called photoboto mayaya teeveepaint,en,2022-04-07,The Hill where Sunbeams Stream,[],positive,0.0,0.0,0.125
animation,lokisfiIm,RT WavePrism greatest death animation of all time,en,2022-04-07,he / they / star / disc,[],positive,0.0,7089.0,1.0
animation,cakjinghol,RT ClashPets Check out our fan made animation we love itAnother day Another giveawayThis time It is a meme contest 1WL250 Giv,en,2022-04-07,Rivendell,[],positive,0.0,4557.0,0.625
animation,cheorryboo,RT dawncheol the article title for seungcheols picture scoups the textbook example of a handsome guy out of an animationhttps,en,2022-04-07,,[],positive,0.0,346.0,0.5
animation,adr_verissimo,RT Aserash The Idle for my Skeleton Warrior Enemy pixelart gamedev gamedevelopment animation twitch,en,2022-04-07,Brasil,"['pixelart', 'gamedev', 'gamedevelopment', 'animation', 'twitch']",neutral,0.0,15.0,0.0
animation,balyapastiwin,RT ClashPets Check out our fan made animation we love itAnother day Another giveawayThis time It is a meme contest 1WL250 Giv,en,2022-04-07,,[],positive,0.0,3177.0,0.625
animation,JoshBook,RT Variety The BeautyAndTheBeast best picture nomination left some worried an animated movie might win every year a sentiment that in,en,2022-04-07,"San Francisco Bay Area, CA",['BeautyAndTheBeast'],positive,0.0,1349.0,0.6
animation,GreyMoonchiId,RT arbacn we fear animation so we must degrade it they chanted,en,2022-04-07,any pronouns. lessy . 20+,[],neutral,0.0,26.0,0.0
