Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
animation,Joker11940,RT odasavedmylife THAT IS UNDOUBTEDLY MY FAVORITE ANIME EPISODE EVER IDEK WHAT TO SAY I WAS LITERALLY SHEDDING TEARS FROM HAPPINESS A,en,2022-04-25,"Alkmaar, Nederland",[],positive,0.0,82.0,0.740625
animation,pixeldragon16,NFTShillMachine pixel dragonhand draw 11low price 00025theme aang of avatarcek on openseaall gif,en,2022-04-25,,[],neutral,0.0,0.0,0.0
animation,BABARAJAM9,RT FrankSull0606 NonFungible Films is a Web3 entertainment studio They have a world class board of former Studio Heads creatives and V,en,2022-04-25,,[],neutral,0.0,356.0,0.0
animation,therealbemisj,RT ValorantUpdated Fade Agent Selection AnimationVALORANT,en,2022-04-25,,['VALORANT'],neutral,0.0,887.0,0.0
animation,RANGARDLOD,RT NOTFlJl Episode 1015 of One Piece is one of the greatest things to ever bless anime Absolute perfection all throughout Cant believe,en,2022-04-25,,[],positive,0.0,313.0,0.6
animation,GregUDumbDumb,RT NitroSpidey Styalised CGI animation that is a hybrid of 3D and 2D gtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgtgt CGI being used for realism,en,2022-04-25,"Hoe why is you here?, Blvd.",[],neutral,0.0,3955.0,0.0
animation,aSpottedJoan,RT RichWebber1 Happy Sunday animation waaber,en,2022-04-25,Canada,"['animation', 'waaber']",positive,0.0,1252.0,1.0
animation,RMaddogs,RT BringBackBone Heres a thread of some cool great stuff you can watch right now from Netflix Animations TV division,en,2022-04-25,,[],positive,0.0,472.0,0.5023809523809524
animation,tomaytravel,RT dongzadonghwi DONGZADONGHWI PUNKISMREAL PUNK2000x3000 15sec Animation Music GoDGoDs punk guita,en,2022-04-25,,[],neutral,0.0,7.0,0.0
animation,itscrynn17,RT MiloInu The long wait is over Ladies and GentlemenPlease allow me solemnly presenting you the first episode of MILO Animat,en,2022-04-25,Indonesia,[],positive,0.0,805.0,0.1
animation,ChrisOCowUh,RT NoirCaesar Children of Anime is a dive into the world of Japanese animation and its effects on African Americans In this vintage Noir,en,2022-04-25,"New York, NY",[],neutral,0.0,64.0,0.0
animation,tededededdy,RT ValorantUpdated Fade Agent Selection AnimationVALORANT,en,2022-04-25,she/he/they,['VALORANT'],neutral,0.0,1384.0,0.0
animation,_purinpurinpuri,RT ValorantUpdated Fade Agent Selection AnimationVALORANT,en,2022-04-25,,['VALORANT'],neutral,0.0,949.0,0.0
animation,hobby_GA,RT MiloInu The long wait is over Ladies and GentlemenPlease allow me solemnly presenting you the first episode of MILO Animat,en,2022-04-25,"Bogor, Jawa Barat",[],positive,0.0,805.0,0.1
animation,JanineMarble,RT BringBackBone Heres a thread of some cool great stuff you can watch right now from Netflix Animations TV division,en,2022-04-25,,[],positive,0.0,1093.0,0.5023809523809524
animation,DourGunslinger,RT RichWebber1 Happy Sunday animation waaber,en,2022-04-25,,"['animation', 'waaber']",positive,0.0,1403.0,1.0
animation,LoucidC,RT Arutherra4 A short showcase rig animation for smol Nova Model Smitherooniee Illustrator CthulhuLel Rig 21ArtherraLiv,en,2022-04-25,"En only, tw I cuss, -18",['Liv'],neutral,0.0,8.0,0.0
animation,scrumplyscrimbo,RT LKlemmbaustein The looped version of my EmetSelch in Amaurot Animation is finally upon us Added some music and stuff Sadly twitt,en,2022-04-25,,[],negative,0.0,2599.0,-0.25
animation,OlasTheDane,RT MojahedFudailat Tyson Fury retires amp targets Ngannou FightBoxing Animation 3DArt,en,2022-04-25,"Omaha, NE","['Boxing', 'Animation', '3DArt']",neutral,0.0,15.0,0.0
animation,n3rdcr4zy,RT artofgami Hi there Im available to work Im an illustrator based in Brazil and Ive been working in the animation industry for ov,en,2022-04-25,,[],positive,0.0,17.0,0.4
animation,sweetariesss,RT ValorantUpdated Fade Agent Selection AnimationVALORANT,en,2022-04-25,"Sarawak, Malaysia",['VALORANT'],neutral,0.0,2005.0,0.0
animation,_ByteMega_,RT KevinTemmer Things Ive learned from making an animated musical short all by myself 1 Shortcuts are not cheating I did whatever,en,2022-04-25,,[],neutral,0.0,336.0,0.0
animation,xmaldenlab,NFTshills INTERACTIVE COMIC NFTYOU DECIDE THE FATE OF THE CLONES Total 2222 unique custmoizable clones Ethereum blockchain Bring your clone to life and enter the Metaverse Stake amp earn XMalden token Turn the comic into animation,en,2022-04-25,,[],positive,0.0,0.0,0.234375
animation,keunixa_,RT MiloInu The long wait is over Ladies and GentlemenPlease allow me solemnly presenting you the first episode of MILO Animat,en,2022-04-25,ｋａｔｅ 🌾✨,[],positive,0.0,883.0,0.1
animation,gxslman,RT corax42 ONION RING Did this one in my spare time as an animation study Enjoy,en,2022-04-25,,[],positive,0.0,26692.0,0.5
animation,CrackApplegame,For now i will call this a good animation but as time goes on i will call this a trash,en,2022-04-25,,[],positive,0.0,0.0,0.7
animation,TargetmasterJoe,RT BringBackBone CrackMcCraigens Kid Cosmic is an insanely charming storydriven series with great comedy likeable characters and crea,en,2022-04-25,"Miami, FL",[],positive,0.0,74.0,0.75
animation,ravekicker,RT codaanim ROXANNE WOLFsong by ArizonaZervasanimatronic rextures by GsstudiosY animation by me FNAF fnafsecuritybreach,en,2022-04-25,🇵🇭 14 yrs he/they/it ⚢ rbyf,"['FNAF', 'fnafsecuritybreach']",positive,0.0,1764.0,0.5
animation,misspisceswin,RT MiloInu The long wait is over Ladies and GentlemenPlease allow me solemnly presenting you the first episode of MILO Animat,en,2022-04-25,,[],positive,0.0,962.0,0.1
animation,el_mrNose,RT LKlemmbaustein The looped version of my EmetSelch in Amaurot Animation is finally upon us Added some music and stuff Sadly twitt,en,2022-04-25,Hostile country™,[],negative,0.0,2644.0,-0.25
animation,hannah9675,RT ValorantUpdated Fade Agent Selection AnimationVALORANT,en,2022-04-25,,['VALORANT'],neutral,0.0,2005.0,0.0
animation,Lynchreborn,Long story short CAWs didnt get the memo that the face animation system updated so their morph goes off base,en,2022-04-25,Canada,[],negative,0.0,0.0,-0.2833333333333334
animation,Seliburd,RT RichWebber1 Happy Sunday animation waaber,en,2022-04-25,Oz,"['animation', 'waaber']",positive,0.0,2031.0,1.0
