Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
attack on titan,crisdmadeit,RT OutkastNFTs 1st day formfunction lookin alright I need to get back to eating mapo tofu amp watch attack on titanI hope u unde,en,2022-04-19,Côte d'Ivoire,[],neutral,0.0,4.0,0.0
attack on titan,dezmikan,Hi Im kinda new to anitwt RT and like for moots Here are my top fave animes Attack on Titan Fruits Basket My Hero Academia Haikyuu Sk8 The Infinity Demon Slayer Seraph of the End Free Tokyo Revengers Death Note Jujutsu Kaisen Black Clover,en,2022-04-19,Paradis,['anitwt'],positive,0.0,0.0,0.2259469696969696
attack on titan,thkdzkn,Hey Anitwt lets be moots attack on titan haikyuu bnha demon slayer the rising shield hero jjk Kakegurui bsd tokyo ghoul assassination classroom one punch man bsd hxhand morertlike if you like any of these animes ANITWT,en,2022-04-19,sa puso mo lol,"['Anitwt', 'ANITWT']",positive,1.0,1.0,0.78125
attack on titan,Hace_Mindu,RT WeebAhmard Anime Attack On Titan,en,2022-04-19,,[],neutral,0.0,125.0,0.0
attack on titan,seraphim8698,RT AoTWiki Attack on Titan x Mayla Classic CollaborationEren Edition,en,2022-04-19,Bangkok Thailand,[],positive,0.0,475.0,0.1666666666666666
attack on titan,FCJBGOT71,RT sayokoxx Attack on Titan Acrylic Stand Hinatabokko verชิ้นละ บาท มัดจำ รวมส่งกลับเรือ ภาษี สินค้าวางจำหน่า,th,2022-04-19,,[],,0.0,1.0,0.0
attack on titan,youghwrt_,RT AckermanGD Crazy how the female cast are more badass than the male cast in attack on titan,en,2022-04-19,,[],negative,0.0,391.0,-0.0249999999999999
attack on titan,nimun_,RT AoTJewels Anime Attack on Titan,en,2022-04-19,,[],neutral,0.0,1699.0,0.0
attack on titan,AmaneSousuke,RT aotcountdown 355 days until Attack on Titan The Final Season Final Part,en,2022-04-19,Ice Castle,[],neutral,0.0,5.0,0.0
attack on titan,rossonero08,RT AoTWiki Top 10 Highest Rated Anime by Japanese Fans for Winter 2022Attack on Titan ranked 1st,en,2022-04-19,,[],positive,0.0,35.0,0.25
attack on titan,Sesshom38551485,SpotonFN Swiggy2052 ShiinaBR JustinNeagle Attack on Titan is not getting into Fortnite It dosent even have a chance lol,en,2022-04-19,Ukraine,[],positive,1.0,0.0,0.8
attack on titan,KamitThe,RT SageWeeb Anime Attack On Titan,en,2022-04-19,,[],neutral,0.0,382.0,0.0
attack on titan,KeumTns,เห็นชื่อย่อเพลงอีเป้ก aots ตอนแรกนึกถึง attack on titan,th,2022-04-19,,[],,0.0,0.0,0.0
attack on titan,rainbuniart,RT AoTWiki New Attack on Titan Merch illustration,en,2022-04-19,,[],positive,0.0,280.0,0.1363636363636363
attack on titan,MkndFCB,RT AckermanGD 5 reasons why attack on titan is the greatest of timeA thread,en,2022-04-19,,[],positive,0.0,1061.0,1.0
attack on titan,sc4rlet3ky,RT aotcountdown 356 days until Attack on Titan The Final Season Final Part,en,2022-04-19,multifandom !,[],neutral,0.0,94.0,0.0
attack on titan,horizontally314,RT AoTWiki Attack on Titan x Mayla Classic CollaborationMikasa Edition,en,2022-04-19,竹上良成さんの笑顔が見える位置,[],positive,0.0,630.0,0.1666666666666666
attack on titan,Obk1804,attack on titan wow,en,2022-04-19,,[],positive,0.0,0.0,0.1
attack on titan,rinsharccboi,RT WeebAhmard Anime Attack On Titan,en,2022-04-19,,[],neutral,0.0,145.0,0.0
attack on titan,revyy41311286,RT nopalitoss Attack on titan Im hungry too,en,2022-04-19,,[],neutral,0.0,5305.0,0.0
attack on titan,isitmemaybeno,RT AoTWiki Top 10 Highest Rated Anime by Japanese Fans for Winter 2022Attack on Titan ranked 1st,en,2022-04-19,Where?,[],positive,0.0,112.0,0.25
attack on titan,RecallMyName,RT MangakaSelim okay we get it u dont like attack on titan,en,2022-04-19,Inside you,[],positive,0.0,829.0,0.5
attack on titan,nihalkprakash,ddofinternet MrBeast Next attack on titan,en,2022-04-19,"Lives in kannur,kerala,India",[],neutral,0.0,0.0,0.0
attack on titan,yptytrack,RT AimiToys Preorder Aimitoys Attack on Titan Hinatabokko ver รุ่นนอน Aimiไททั่นสตด บาทสตดจิบิ บาทรวมส่งมาไทยผ่อ,th,2022-04-19,,"['Preorder', 'Aimiไทท']",,0.0,1.0,0.0
attack on titan,allwaysfunny,RT AoTWiki New Attack on Titan Merch illustration,en,2022-04-19,nsfw+รีโป๊บ่อย,[],positive,0.0,280.0,0.1363636363636363
attack on titan,mimiehh_,RT AoTWiki New Attack on Titan Merch illustration,en,2022-04-19,,[],positive,0.0,264.0,0.1363636363636363
