Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
attack on titan,SiyeonsFilter,RT AttackOnTitanEN Get ready for the epic dub finale of Attack on Titan Final Season Part 2 by joining our firstever Twitter Spaces even,en,2022-04-23,♀/24/Bi/Anime Fan/Cosplayer,[],positive,0.0,399.0,0.1
attack on titan,_none_03,RT AllVibesAnime Anime Attack on Titan,en,2022-04-23,,[],neutral,0.0,2428.0,0.0
attack on titan,sweetslutful,RT AttackOnTitanEN Get ready for the epic dub finale of Attack on Titan Final Season Part 2 by joining our firstever Twitter Spaces even,en,2022-04-23,,[],positive,0.0,399.0,0.1
attack on titan,Tilobabanla,RT AllVibesAnime Anime Attack on Titan,en,2022-04-23,"Enugu, Nigeria",[],neutral,0.0,2428.0,0.0
attack on titan,Yolmarin,RT arissamaa FreedomOnly tells of a freedom when tired of doing an activity This photo is inspired from the anime entitled Attack on,en,2022-04-23,"Barcelona, Spain",[],negative,0.0,14.0,-0.2
attack on titan,gerrymelendez,RT arissamaa FreedomOnly tells of a freedom when tired of doing an activity This photo is inspired from the anime entitled Attack on,en,2022-04-23,"Columbia, SC",[],negative,0.0,14.0,-0.2
attack on titan,zoiehanji,RT AoTWiki New Attack on Titan illustration,en,2022-04-23,she/her,[],positive,0.0,1119.0,0.1363636363636363
attack on titan,KingPhantoms,RT AllVibesAnime Anime Attack on Titan,en,2022-04-23,NYC,[],neutral,0.0,1470.0,0.0
attack on titan,Aeryn_yar,RT WeebAhmard Anime Attack On Titan,en,2022-04-23,,[],neutral,0.0,662.0,0.0
attack on titan,itz_naye,RT WeebAhmard Anime Attack On Titan,en,2022-04-23,"Gulfport, MS",[],neutral,0.0,662.0,0.0
attack on titan,cdnjmusic,RT AllVibesAnime Anime Attack on Titan,en,2022-04-23,,[],neutral,0.0,1508.0,0.0
attack on titan,KingPhantoms,RT AllVibesAnime Anime Attack on Titan,en,2022-04-23,NYC,[],neutral,0.0,1436.0,0.0
attack on titan,Destroyergsxr,RT AllVibesAnime Anime Attack on Titan,en,2022-04-23,,[],neutral,0.0,1470.0,0.0
attack on titan,ackermaid,RT AoTWiki After 9 years CrunchyrollFunimation finally decided to make an Official Attack on Titan English account AttackOnTitanEN,en,2022-04-23,she/her,[],neutral,0.0,85.0,0.0
attack on titan,ImoonnaOniku,RT AoTWiki Attack on Titan x Steve Aokis Dim Mak Collaboration,en,2022-04-23,,[],positive,0.0,100.0,0.1
attack on titan,TwiceJynxed,RT AttackOnTitanEN Get ready for the epic dub finale of Attack on Titan Final Season Part 2 by joining our firstever Twitter Spaces even,en,2022-04-23,,[],positive,0.0,399.0,0.1
attack on titan,Sexy_Titan,RT EhisJoel99 The Gunners are playing really good on the attack but shaky at the backofcourse ur playing against an attack led by the,en,2022-04-23,@everythintacha,[],positive,0.0,1.0,0.1833333333333333
attack on titan,taylortron91,RT AttackOnTitanEN Get ready for the epic dub finale of Attack on Titan Final Season Part 2 by joining our firstever Twitter Spaces even,en,2022-04-23,,[],positive,0.0,399.0,0.1
attack on titan,Tiag0_S0usa,RT AllVibesAnime Anime Attack on Titan,en,2022-04-23,,[],neutral,0.0,2428.0,0.0
attack on titan,nizinwonderland,RT AllVibesAnime Anime Attack on Titan,en,2022-04-23,,[],neutral,0.0,2428.0,0.0
attack on titan,Anzespoljaric1,MugiwaraOverall MonsterAttack on TitanBerserkOne PieceVagabond,en,2022-04-23,16,[],neutral,0.0,0.0,0.0
attack on titan,AgungC_,RT AllVibesAnime Anime Attack on Titan,en,2022-04-23,Indonesia,[],neutral,0.0,2428.0,0.0
attack on titan,g1128o99,RT n1290 thread about the Worst takes in attack on Titan,en,2022-04-23,,[],negative,0.0,27.0,-1.0
attack on titan,HuzirMuhd,RT AoTJewels Anime Attack on Titan,en,2022-04-23,Setiawangsa ,[],neutral,0.0,790.0,0.0
attack on titan,miinzai,RT AllVibesAnime Anime Attack on Titan,en,2022-04-23,"Brasília, Brasil",[],neutral,0.0,2428.0,0.0
attack on titan,hanhazng,spaceshadara nonton attack on titan dari season 1 sampe 4,en,2022-04-23,BIL. 𝕰𝖝𝖕𝖑𝖎𝖈𝖎𝖙.,[],neutral,0.0,0.0,0.0
attack on titan,Lechuga_sensual,RT AoTWiki New Attack on Titan illustration,en,2022-04-23,神戸,[],positive,0.0,1028.0,0.1363636363636363
attack on titan,sucodecenoura,RT AllVibesAnime Anime Attack on Titan,en,2022-04-23,"Belém, Brasil",[],neutral,0.0,2428.0,0.0
attack on titan,Kitsuwu0,makiiavelli Tokyo Revengers andanother anime but I forgot the name And first season of Attack on Titan,en,2022-04-23,Ur moms butt,[],positive,0.0,0.0,0.25
attack on titan,PurexGFX,Just finished Attack on Titan S3 P2 with JayKeyFN and I am so glad that he is finally fully hooked He isnt ready for whats to come,en,2022-04-23,And Cammy is MINE,[],positive,9.0,0.0,0.2333333333333333
attack on titan,khiannugh,RT AoTJewels Anime Attack on Titan,en,2022-04-23,,[],neutral,0.0,790.0,0.0
attack on titan,BrycePapenbrook,RT AttackOnTitanEN Get ready for the epic dub finale of Attack on Titan Final Season Part 2 by joining our firstever Twitter Spaces even,en,2022-04-23,"Los Angeles, CA",[],positive,0.0,399.0,0.1
attack on titan,jaz0_nie7,RT AoTWiki New Attack on Titan illustration,en,2022-04-23,15   infp  any ☆,[],positive,0.0,1181.0,0.1363636363636363
attack on titan,GogetaFalco,RT WeebAhmard Anime Attack On Titan,en,2022-04-23,,[],neutral,0.0,17830.0,0.0
attack on titan,simplyelizaa,Hey babesLooking for moots Attack On Titan Mikasa and Eren Lovers Hunter X Hunter Naruto Demon Slayer Kaguya Sama Love is War Can I eat your pancreas Spy X Family,en,2022-04-23,,[],positive,1.0,0.0,0.5
attack on titan,Bamboosheeesh,RT FBRFeed Fortnite x Attack On Titan When,en,2022-04-23,,[],neutral,0.0,358.0,0.0
attack on titan,plesbobica,RT AoTshots When Attack on Titan was all about the Basement,en,2022-04-23,⚢ ,[],neutral,0.0,17.0,0.0
attack on titan,IgnotJean,RT FBRFeed Fortnite x Attack On Titan When,en,2022-04-23,,[],neutral,0.0,358.0,0.0
attack on titan,TelaPohon,RT AllVibesAnime Anime Attack on Titan,en,2022-04-23,,[],neutral,0.0,2465.0,0.0
