Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
shoujo,cartoonsforlif1,RT Vanity0329 First YCH Complete shoujokyousou HazbinHotel HazbinHotelOC,en,2022-04-26,,"['HazbinHotel', 'HazbinHotelOC']",positive,0.0,17.0,0.1875
shoujo,ackermanteashop,RT mikayteas what am i to you shoujo vereremika shingeki,en,2022-04-26,"not spoiler free ⚠︎
24 | check moments","['eremika', 'エレミカ', 'shingeki', '進撃の巨人']",neutral,0.0,1344.0,0.0
shoujo,monmonNFT,RT HeichanART gm shoujo hearts will be back this weekend aaa also have a great week ahead please take care of yourselves,en,2022-04-26,Canada,[],positive,0.0,10.0,0.4
shoujo,turntecCathead,RT RNemrick Happy Birthday to the best Lemur on this Planet Tangle Have a little Blooper Panel from AvaTheArcticFox Comic P,en,2022-04-26,Outer Wall,[],positive,0.0,78.0,0.465625
shoujo,tearsofyukii,HOW TF A GUYS PLACE IS ALWAYS NEAR IN SHOUJO MANGAS,en,2022-04-26,,[],positive,0.0,0.0,0.1
shoujo,HeichanART,gm shoujo hearts will be back this weekend aaa also have a great week ahead please take care of yourselves,en,2022-04-26,"toronto,ca",[],positive,18.0,7.0,0.4
shoujo,NeonCyro,RT syjungies i know you guys miss the girls but shoujo jidai without jessica is like a fish without water,en,2022-04-26,Tiny red dot,[],neutral,0.0,36.0,0.0
shoujo,shoujo_kyousou,RT ItsMsNightmare Day 2 Charleston Dance YearsI love how Charlies dress turned out Hope you enjoy Charlastor RadioBelle Charl,en,2022-04-26,"Utah, USA","['Charlastor', 'RadioBelle', 'Charl']",positive,0.0,5.0,0.3833333333333333
shoujo,NathanGatr,RT RNemrick Happy Birthday to the best Lemur on this Planet Tangle Have a little Blooper Panel from AvaTheArcticFox Comic P,en,2022-04-26,,[],positive,0.0,66.0,0.465625
shoujo,jekkbi,RT eladrika hi new to manhwatwt and i love shoujo manhwa isekai villainess reincarnation reverse harem created this acc so i can g,en,2022-04-26,,['manhwatwt'],positive,0.0,1.0,0.3181818181818182
shoujo,matcha_reena,RT NonbiriOtome many otome games should really put in more otomeshoujo situations i mean its an otome game after all,en,2022-04-26,,[],positive,0.0,8.0,0.0974999999999999
shoujo,negarhythm,RT Emotsper THIS COULD HAVE BEEN SHOUJO REI,en,2022-04-26,"19, she+hir, 🇪🇬🇮🇷+⚢",[],neutral,0.0,152.0,0.0
shoujo,shoujo_kyousou,Vanity0329 aaaaaaaaaaa i love ittttt thank you darling,en,2022-04-26,"Utah, USA",[],positive,0.0,0.0,1.0
