Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
disney animation,Ediot21,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,,['traditionalanimat'],positive,0.0,288.0,0.1666666666666666
disney animation,Araalorn,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,,['traditionalanimat'],positive,0.0,319.0,0.1666666666666666
disney animation,Squeekzanim,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,BEING SMOTHERED IN KISSES,['traditionalanimat'],positive,0.0,306.0,0.1666666666666666
disney animation,RealWizKelevra,RT ajplus Ugandan animation studio Creatures Animation has made a deal to produce the countrys first animated Disney film as part of the,en,2022-04-28,"Federal Capital Territory, Nigeria",[],positive,0.0,45.0,0.25
disney animation,MrDazAnimation,RT Kidzcoolit DisneyPlusUK Disney Avatar review by Con AvatarTheWayOfWater Avatar2 Avatar JamesCameron,en,2022-04-28,,"['AvatarTheWayOfWater', 'Avatar2', 'Avatar', 'JamesCameron']",neutral,0.0,1.0,0.0
disney animation,gaser08,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,,['traditionalanimat'],positive,0.0,310.0,0.1666666666666666
disney animation,Yzertaloz,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,,['traditionalanimat'],positive,0.0,292.0,0.1666666666666666
disney animation,DrKavarga,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,"Las Vegas, NV",['traditionalanimat'],positive,0.0,312.0,0.1666666666666666
disney animation,TrueKrillos,RT DisneyAnimation Today embark on a 6part drawing experience with artists from Walt Disney Animation Studios and stream all episodes o,en,2022-04-28,"Örnsköldsvik, Sverige",[],neutral,0.0,199.0,0.0
disney animation,MikeH46123995,Nice cheap move disneyplus having Old Towne Road Part I of theproudfamily be the last episode of the season I want moreTPFLPS2 proudfamily animation Disney LouderAndProuder series,en,2022-04-28,"West Bloomfield Township, MI","['TPFLPS2', 'proudfamily', 'animation', 'Disney', 'LouderAndProuder', 'series']",positive,0.0,0.0,0.345
disney animation,netphile,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,,['traditionalanimat'],positive,0.0,324.0,0.1666666666666666
disney animation,DrKavarga,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,"Las Vegas, NV",['traditionalanimat'],positive,0.0,298.0,0.1666666666666666
disney animation,MuneAJ,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,Republic of Croatia,['traditionalanimat'],positive,0.0,315.0,0.1666666666666666
disney animation,va_28,RT DisneyAnimation Today embark on a 6part drawing experience with artists from Walt Disney Animation Studios and stream all episodes o,en,2022-04-28,Universe,[],neutral,0.0,183.0,0.0
disney animation,LJonte,RT ajplus Ugandan animation studio Creatures Animation has made a deal to produce the countrys first animated Disney film as part of the,en,2022-04-28,The Land of Rain & Cheese,[],positive,0.0,41.0,0.25
disney animation,TechnoJourno,RT ajplus Ugandan animation studio Creatures Animation has made a deal to produce the countrys first animated Disney film as part of the,en,2022-04-28,,[],positive,0.0,54.0,0.25
disney animation,Misterfan2000,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,"Alcoy, España",['traditionalanimat'],positive,0.0,289.0,0.1666666666666666
disney animation,DJ_onthe_Moon,RT ajplus Ugandan animation studio Creatures Animation has made a deal to produce the countrys first animated Disney film as part of the,en,2022-04-28,,[],positive,0.0,35.0,0.25
disney animation,cruz4747,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,Argentina,['traditionalanimat'],positive,0.0,324.0,0.1666666666666666
disney animation,martyna_lioness,RT mrhyrum Process for Mirabels angry walk I loved so much the voice performance it was fun trying to match the energy Dress work fro,en,2022-04-28,,[],positive,0.0,99.0,0.175
disney animation,SOwl131,RT mrhyrum Process for Mirabels angry walk I loved so much the voice performance it was fun trying to match the energy Dress work fro,en,2022-04-28,,[],positive,0.0,96.0,0.175
disney animation,BrookIT2,RT FabioAleRomero If you telling me how the argument go is pretty much like the way the designs of The Jungle Book from Disney and Netfl,en,2022-04-28,Australia,[],positive,0.0,29.0,0.225
disney animation,BlvckExcellence,RT ajplus Ugandan animation studio Creatures Animation has made a deal to produce the countrys first animated Disney film as part of the,en,2022-04-28,"Not lost, London",[],positive,0.0,40.0,0.25
disney animation,Iceman_0693,RT ajplus Ugandan animation studio Creatures Animation has made a deal to produce the countrys first animated Disney film as part of the,en,2022-04-28,"Kansas City, MO",[],positive,0.0,36.0,0.25
disney animation,N0tsofriendly,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,"North Carolina, USA",['traditionalanimat'],positive,0.0,315.0,0.1666666666666666
disney animation,PeterWilks61,RT GBNEWS Unless theyre selling their latest animation to a state like China or Saudi Arabia Then Disney is more than happy to censor,en,2022-04-28,,[],positive,0.0,7.0,0.6
disney animation,Ediot21,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,,['traditionalanimat'],positive,0.0,292.0,0.1666666666666666
disney animation,pxlgay,RT DisneyAnimation Today embark on a 6part drawing experience with artists from Walt Disney Animation Studios and stream all episodes o,en,2022-04-28,,[],neutral,0.0,205.0,0.0
disney animation,caramelmage,RT ajplus Ugandan animation studio Creatures Animation has made a deal to produce the countrys first animated Disney film as part of the,en,2022-04-28,"Melbourne, Victoria",[],positive,0.0,45.0,0.25
disney animation,Zepthehyerian,Eric Goldberg is such an inspiration Listening to the guy talk about his philosophies on creativity Animation or Robin Williams ALWAYS chokes me up and reminds me why I love to draw so muchSeriously check out Sketchbook on Disney Plus its its so nice,en,2022-04-28,,[],positive,5.0,0.0,0.1916666666666666
disney animation,HumbleRumbleton,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,"Moscow, Russia",['traditionalanimat'],positive,0.0,316.0,0.1666666666666666
disney animation,CrusaderPony,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,,['traditionalanimat'],positive,0.0,298.0,0.1666666666666666
disney animation,CrowG0d,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,"Some woods in Ontario, Canada",['traditionalanimat'],positive,0.0,292.0,0.1666666666666666
disney animation,TrueKrillos,RT DisneyAnimation Today embark on a 6part drawing experience with artists from Walt Disney Animation Studios and stream all episodes o,en,2022-04-28,"Örnsköldsvik, Sverige",[],neutral,0.0,198.0,0.0
disney animation,Dantromp_,RT DisneyAnimation Today embark on a 6part drawing experience with artists from Walt Disney Animation Studios and stream all episodes o,en,2022-04-28,Europe,[],neutral,0.0,198.0,0.0
disney animation,kordaceps,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,he / it minor ✰ read carrd byf,['traditionalanimat'],positive,0.0,288.0,0.1666666666666666
disney animation,McOgutu_Taller,RT ajplus Ugandan animation studio Creatures Animation has made a deal to produce the countrys first animated Disney film as part of the,en,2022-04-28,Kenya🇰🇪,[],positive,0.0,54.0,0.25
disney animation,DOHA_ll,RT mrhyrum Process for Mirabels angry walk I loved so much the voice performance it was fun trying to match the energy Dress work fro,en,2022-04-28,,[],positive,0.0,98.0,0.175
disney animation,DecapDan,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,,['traditionalanimat'],positive,0.0,315.0,0.1666666666666666
disney animation,definingdisney,Tonight Join us for SleepingBeauty our last of Disneys SilverAge films At 8p ET log into DisneyPlus and hit play then tweet along with us as we watch Its that simple See you there animation ddpwatchnight movienight,en,2022-04-28,,"['SleepingBeauty', 'Disney', 'SilverAge', 'DisneyPlus', 'animation', 'ddpwatchnight', 'movienight']",neutral,4.0,4.0,0.0
disney animation,Dantromp_,RT DisneyAnimation Today embark on a 6part drawing experience with artists from Walt Disney Animation Studios and stream all episodes o,en,2022-04-28,Europe,[],neutral,0.0,199.0,0.0
disney animation,ClearElphaba94,RT GreggAzzopardi Today I am posting another older animation test that I had done between productions at Disney traditionalanimat,en,2022-04-28,"Southampton, England",['traditionalanimat'],positive,0.0,324.0,0.1666666666666666
disney animation,IAmMallashi,RT ajplus Ugandan animation studio Creatures Animation has made a deal to produce the countrys first animated Disney film as part of the,en,2022-04-28,"Cape Town, South Africa",[],positive,0.0,53.0,0.25
disney animation,Daughterof481,RT ajplus Ugandan animation studio Creatures Animation has made a deal to produce the countrys first animated Disney film as part of the,en,2022-04-28,,[],positive,0.0,45.0,0.25
