Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
japan animation,LSantiago_Japan,RT Sekuton What is this animation,en,2022-03-31,"Carolina, Puerto Rico",[],neutral,0.0,11628.0,0.0
japan animation,PopeyeOoc,RT fleischertoons Time is GoldJapan loved putting Betty amp Mickey together on their bootlegs From the Mel Birnkrant Collection B,en,2022-03-31,,['B'],positive,0.0,8.0,0.875
japan animation,SpaceyMcSpacer,RT RenderArchive A animation using N64 era promotional models made for the title Super Smash Bros This animation was used as a comme,en,2022-03-31,"New Jersey, USA",[],positive,0.0,602.0,0.3333333333333333
japan animation,LSantiago_Japan,RT Sekuton What is this animation,en,2022-03-31,"Carolina, Puerto Rico",[],neutral,0.0,11879.0,0.0
japan animation,ViewtifulShrimp,StoutYeoman Even earlier then Disney like the two have influenced each other and taken them both in different directions I just cant stand the notion that all western animation is bad and only Japan is good,en,2022-03-31,,[],negative,0.0,0.0,-0.0178571428571428
japan animation,LSantiago_Japan,RT Sekuton What is this animation,en,2022-03-31,"Carolina, Puerto Rico",[],neutral,0.0,10313.0,0.0
japan animation,macha_oji,RT animationirel Animated short Mila to air in Ireland Latvia and Japan International broadcasters are interested in content that can h,en,2022-03-31,戦争放棄した平和の国の首都圏,[],positive,0.0,1.0,0.0833333333333333
japan animation,mirokakkonen,In 2012 less than 20 of the anime industrys revenue came from outside of Japan Today that figure is more than 50 Japanese animation has made a huge global breakthrough of which this is just one expression,en,2022-03-31,"Finland, EU",[],positive,2.0,1.0,0.1222222222222222
japan animation,fleischertoons,Time is GoldJapan loved putting Betty amp Mickey together on their bootlegs From the Mel Birnkrant Collection BettyBoop MickeyMouse Japan Animation,en,2022-03-31,"Los Angeles, CA","['BettyBoop', 'MickeyMouse', 'Japan', 'Animation']",positive,45.0,8.0,0.875
japan animation,LSantiago_Japan,RT Sekuton What is this animation,en,2022-03-31,"Carolina, Puerto Rico",[],neutral,0.0,11024.0,0.0
japan animation,LSantiago_Japan,RT Sekuton What is this animation,en,2022-03-31,"Carolina, Puerto Rico",[],neutral,0.0,10763.0,0.0
