Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
pixar,NoriyukiFunaba1,PixarTurningRed disneyplus Pixars Turning Red is an unlikely culture war battleground,en,2022-04-07,,[],negative,0.0,0.0,-0.25
pixar,nichaninii,RT MuSicemia ตัวละครที่ชื่อแทยังในเรื่อง Turning red ผลงานจาก Disney and Pixar ซึ่งเป็นเด็กผู้ชายเกาหลีหนึ่งในสมาชิกวง Town ได้รับแรงบั,th,2022-04-07,Thailand,[],,0.0,2516.0,0.0
pixar,aspookyrose,RT Variety Domee Shi the director of TurningRed has been named vice president of creative at Pixar joining directors Andrew Stanton,en,2022-04-07,1313 Mockingbird Lane,['TurningRed'],positive,0.0,1894.0,0.5
pixar,tieflvngenby,RT Variety Domee Shi the director of TurningRed has been named vice president of creative at Pixar joining directors Andrew Stanton,en,2022-04-07,Feywild,['TurningRed'],positive,0.0,2541.0,0.5
pixar,starrydoggo,RT Variety Domee Shi the director of TurningRed has been named vice president of creative at Pixar joining directors Andrew Stanton,en,2022-04-07,Island of Mata Nui,['TurningRed'],positive,0.0,2541.0,0.5
pixar,BeaconofGiants,RT Variety Domee Shi the director of TurningRed has been named vice president of creative at Pixar joining directors Andrew Stanton,en,2022-04-07,"Glasgow, Scotland",['TurningRed'],positive,0.0,2420.0,0.5
pixar,fenix_lk,RT Variety Domee Shi the director of TurningRed has been named vice president of creative at Pixar joining directors Andrew Stanton,en,2022-04-07,,['TurningRed'],positive,0.0,2493.0,0.5
pixar,PentaJust,RT SBayanta ZhaneStar It was the 90s and only a 30 million budget compared to the usual 150200 million on modern Pixar movies Tha,en,2022-04-07,,[],negative,0.0,35.0,-0.0166666666666666
pixar,greentea0412,RT asadayaz Look who just arrived at the Marketing department Lightyear BuzzLightyear Pixar,en,2022-04-07,skeleton's street party ！！,"['Lightyear', 'BuzzLightyear', 'Pixar']",neutral,0.0,711.0,0.0
pixar,janjira510,RT MuSicemia ตัวละครที่ชื่อแทยังในเรื่อง Turning red ผลงานจาก Disney and Pixar ซึ่งเป็นเด็กผู้ชายเกาหลีหนึ่งในสมาชิกวง Town ได้รับแรงบั,th,2022-04-07,,[],,0.0,2437.0,0.0
pixar,ChiccaBluMare,RT chasemdraws Ive waited almost a year to post this but this summer Ill be joining Pixar as a story intern Those whove known me for,en,2022-04-07,Italy,[],neutral,0.0,280.0,0.0
pixar,Mikjung,RT DanielLogan To Marketing and beyondLightyear BuzzLightyear Pixar,en,2022-04-07,Hogwarts,"['Lightyear', 'BuzzLightyear']",neutral,0.0,4.0,0.0
pixar,LeMewnade_mnl,RT MuSicemia ตัวละครที่ชื่อแทยังในเรื่อง Turning red ผลงานจาก Disney and Pixar ซึ่งเป็นเด็กผู้ชายเกาหลีหนึ่งในสมาชิกวง Town ได้รับแรงบั,th,2022-04-07,Malevolent shrine,[],,0.0,2516.0,0.0
pixar,MysteryMan_17,RT Variety Domee Shi the director of TurningRed has been named vice president of creative at Pixar joining directors Andrew Stanton,en,2022-04-07,,['TurningRed'],positive,0.0,1816.0,0.5
pixar,tabeyami,RT PixarCarsFacts1 Daily Pixar cars fact 131 cruz ramirez was made on rplace in such a Charming way,en,2022-04-07,"Pergamino, Argentina",['131'],positive,0.0,1.0,0.2333333333333333
pixar,purpleU_58,RT MuSicemia ตัวละครที่ชื่อแทยังในเรื่อง Turning red ผลงานจาก Disney and Pixar ซึ่งเป็นเด็กผู้ชายเกาหลีหนึ่งในสมาชิกวง Town ได้รับแรงบั,th,2022-04-07,,[],,0.0,2516.0,0.0
pixar,khunrm,RT MuSicemia ตัวละครที่ชื่อแทยังในเรื่อง Turning red ผลงานจาก Disney and Pixar ซึ่งเป็นเด็กผู้ชายเกาหลีหนึ่งในสมาชิกวง Town ได้รับแรงบั,th,2022-04-07,"กรุงเทพมหานคร, ประเทศไทย",[],,0.0,2516.0,0.0
pixar,RecloySo,RT Variety Domee Shi the director of TurningRed has been named vice president of creative at Pixar joining directors Andrew Stanton,en,2022-04-07,Doesn't exist,['TurningRed'],positive,0.0,2541.0,0.5
