Keyword,User,Tweet,Language,Time,User Location,Hashtag,Polarity,Likes,Retweet,Sentiment
harem,BelindaGreb,Retreating by Belinda GrebThis band had just gotten to the waterhole but left quickly as a more dominant harem stallion came After the dominant stallion and his band left they returned photography,en,2022-03-27,Oregon,['photography'],positive,0.0,1.0,0.1666666666666666
harem,bernardfoong,The still beauty of dawn is natures finest balmTURPITUDE is the 4th book to an autobiography of a young mans enlightening comingofage secret education in a male harem known only to a fewAuthorUpRoar FreshInkGroup,en,2022-03-27,,"['AuthorUpRoar', 'FreshInkGroup']",negative,1.0,0.0,-0.0333333333333333
harem,Mikaelahya_,ZhRunr harem,en,2022-03-27,He/Him 17 ic:@hibiscusdrop,[],neutral,0.0,0.0,0.0
harem,yungPurplepluto,Real life harem protagonist,en,2022-03-27,,[],positive,0.0,0.0,0.2
harem,_abonsapi,This The only rj harem i would wholeheartly accept in this house hold,en,2022-03-27,ren for ron,[],neutral,0.0,0.0,0.0
harem,saintaniya,Harem vers aku r3nr0n h4es0m r3nhyck s0mron Thanks,en,2022-03-27,imagination,[],positive,2.0,0.0,0.2
harem,renmeowmin,mencari mutual renhyuckist only no harem harem club,en,2022-03-27,read my carrd byf,[],neutral,1.0,0.0,0.0
harem,MarcRazurel,RT AMVWaifuHC 10K in the Waifu Harem Club Discord LFG Join the cultured weeb3 society for anime parties and chill vibes Win 1 WHC,en,2022-03-27,thailand,[],positive,0.0,143.0,0.8
harem,lenmarciii,haremeater special episode but that would mean no english for hnksh,en,2022-03-27,she/her tired adult 🇵🇭,[],positive,0.0,0.0,0.0148809523809523
harem,MotherMuchy2,The one true Good Isekai Concept is if Just An Average wellintentioned middle aged man was Isekaid and he get a harem of hot men and women who are in love with him but hes just like Oh gosh thank you,en,2022-03-27,She/Her,[],positive,0.0,0.0,0.1874999999999999
harem,bread__bb,RT pyonnyom nice harem you got there shen yuansvsss,en,2022-03-27,cloud recesses,['svsss'],positive,0.0,563.0,0.6
harem,abigaillevion,harem,en,2022-03-27,Slovakia,[],neutral,0.0,0.0,0.0
harem,Lewd_Railgun,LessarIsMore Why couldnt she just go after Kuroko She counts as an imouto Kind of About a week has passed and there only remains 8 numbers whos location is known They rest have vanished Abducted into a harem Those who remain are acting strangely Mikoto has a conversation with,en,2022-03-27,Academy City,[],positive,0.0,0.0,0.1374999999999999
harem,Pat_McDermott,RT bernardfoong Life is like a waterfall it is always moving forwardA Harem Boys Saga a memoir by Young a 5book series https,en,2022-03-27,New Hampshire USA,[],positive,0.0,1.0,0.1
harem,Aloukdtyagi,Offsprings of Harem Shout from Rooftop Minorities are Oppressed in India,en,2022-03-27,"New Delhi, India",[],neutral,0.0,0.0,0.0
harem,Judge1205_V_,RT DasDokter mr pendoras growing haremVioletAtelier GalleryOfRoses,en,2022-03-27,,"['VioletAtelier', 'GalleryOfRoses']",neutral,0.0,1327.0,0.0
harem,77eves,HellothereMeme1 I am not expecting sth major from Airi Just loved the relationship she had with Lux in first volume Now I am interested in series for sth else altogether Mostly girls and the harem loved the battle in V1 Krulcifer became another reason after i watched the anime,en,2022-03-27,,[],positive,0.0,0.0,0.4104166666666666
harem,jeff_brett1931,RT aharemboysaga January is when the adventure beginsINITIATION is a sensually illuminating true story about,en,2022-03-27,England,[],positive,0.0,1.0,0.35
harem,ChestWheezy,Finished Classroom Of The EliteIts seemingly the now usual scenario of outcast is smart and solves problems while unknowingly develops a harem for himselfbut its differentI dont wanna go into spoilers but how they go about it is quite interesting and worth watching imo,en,2022-03-27,,[],positive,0.0,0.0,0.1528571428571428
harem,sizhuncakeup,RT pyonnyom nice harem you got there shen yuansvsss,en,2022-03-27,,['svsss'],positive,0.0,523.0,0.6
harem,todesesser,cleromance kitschlet wifebeam Oh please AU where Binghe is first wife in Shen yuans harem but Binghe is responsible for 100 of the jealousy induced wife plots,en,2022-03-27,,[],positive,3.0,0.0,0.225
harem,AuroraParedes3,RT pyonnyom nice harem you got there shen yuansvsss,en,2022-03-27,baticueva ,['svsss'],positive,0.0,510.0,0.6
harem,ImQueenCharming,pushes you against the wall you lil fucking slut youre in MY harem all those other lil gcs youre in Leave them Im your one and only What are you whimpering You like that dont you You like when Im possessive pushes hair behind your ear okay then scream for me,en,2022-03-27,she/her,[],negative,1.0,0.0,-0.125
harem,refining_,ImperatorXBT u also need bifocals when reading your harem chat,en,2022-03-27,,[],neutral,0.0,0.0,0.0
harem,alicerauthor,RT bernardfoong Secrets like cats will reveal themselves when the time is ripeINITIATION is a sensually cap,en,2022-03-27,,[],neutral,0.0,2.0,0.0
harem,bernardfoong,TURPITUDE is a true story about the Art of Haute Living to your fullest potentialThis is the 4th book to a sensually captivating true story about a young man coming of age in a secret society amp a male haremAuthorUproarFreshInkGroup,en,2022-03-27,,"['AuthorUproar', 'FreshInkGroup']",positive,0.0,0.0,0.1285714285714286
harem,alicerauthor,RT bernardfoong Secrets like cats will reveal themselves when the time is ripeINITIATION is a sensually cap,en,2022-03-27,,[],neutral,0.0,1.0,0.0
harem,aharemboysaga,Never a better time to read DEBAUCHERY This is the 3rd book to an autobiography of a young mans enlightening comingofage secret education in a male harem known only to a fewBookBoostAuthorUpROAR,en,2022-03-27,"Maui, Hawaii","['BookBoost', 'AuthorUpROAR']",negative,1.0,1.0,-0.05625
harem,Stephan28511851,I am suggesting you to wear Ruby color sweatshirt and Tan color Harem Pants with tie,en,2022-03-27,,[],neutral,0.0,0.0,0.0
harem,MelMooncake,RT pyonnyom nice harem you got there shen yuansvsss,en,2022-03-27,say the name 💎,['svsss'],positive,0.0,516.0,0.6
harem,kunzitaes,RT pyonnyom nice harem you got there shen yuansvsss,en,2022-03-27,,['svsss'],positive,0.0,519.0,0.6
harem,colombinNa,ckyunstd In this harem Minhyuk is clearly Hyurem who will win in the end,en,2022-03-27,,[],positive,0.0,0.0,0.45
harem,valley_divine,RT pyonnyom nice harem you got there shen yuansvsss,en,2022-03-27,,['svsss'],positive,0.0,482.0,0.6
harem,byocosplay,Reasons Why Harem wos Isekai Meikyuu Anime Might BeCensored,en,2022-03-27,,[],neutral,0.0,0.0,0.0
harem,divinedionysus,RT pyonnyom nice harem you got there shen yuansvsss,en,2022-03-27,,['svsss'],positive,0.0,505.0,0.6
harem,Potatoe1013,kamuiartz Queen building a harem bussing fr,en,2022-03-27,Aincrad,[],neutral,1.0,0.0,0.0
harem,robkroese,My next book is going to be a reverse harem alien romance litrpg Gonna make all the money,en,2022-03-27,"Grand Rapids, Michigan",[],negative,4.0,0.0,-0.125
harem,shishloi,RT pyonnyom nice harem you got there shen yuansvsss,en,2022-03-27,,['svsss'],positive,0.0,527.0,0.6
harem,Serun_serun,RT pyonnyom nice harem you got there shen yuansvsss,en,2022-03-27,,['svsss'],positive,0.0,527.0,0.6
harem,bernardfoong,TURPITUDE is a true story about the Art of Haute Living to your fullest potentialThis is the 4th book to a sensually captivating true story about a young man coming of age in a secret society amp a male haremAuthorUproarFreshInkGroup,en,2022-03-27,,"['AuthorUproar', 'FreshInkGroup']",positive,1.0,0.0,0.1285714285714286
harem,bernardfoong,A mild March afternoon with the breath of April stirringA Harem Boys Saga a memoir by Young a 5book series is a sensually captivating autobiography about a young man coming of age in a secret society amp a male haremAuthorUpRoar FreshInkGroup,en,2022-03-27,,"['AuthorUpRoar', 'FreshInkGroup']",positive,0.0,0.0,0.1055555555555555
harem,PratariaBANK,RT pyonnyom nice harem you got there shen yuansvsss,en,2022-03-27,"บางแค, กรุงเทพมหานคร",['svsss'],positive,0.0,501.0,0.6
