Date,Keyword,Word Count,Ref,Link,Title,Data,Sentiment,Lang,Ref Link
19-04-2022,harem,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Conception: Ore no Kodomo o Undekure!Conception: Ore no Kodomo o Undekure! is a fantasy action adventure harem anime that follows high schooler Itsuki Yuge who is tasked with charming and then impregnating the 12 “Star Maidens” of the magical world Granvania to produce “Star Children,” beings of pure energy, in orde...Last updated at, 21 Dec 2018",positive,,"{'https://otakumode.com/': 1, 'https://otakumode.com/shop': 1, 'https://otakumode.com/news': 1, 'https://otakumode.com/gallery': 1, 'https://otakumode.com/otapedia': 1, 'https://otakumode.com/login?r=/otapedia&via=header': 1, 'https://otakumode.com/signup?r=/otapedia&via=header': 1, 'https://corporate.otakumode.com/': 1, 'http://myanimelist.net/?_location=tom_footer': 1, 'http://blog.honeyfeed.fm/': 1, 'https://animeanime.global/': 1}"
19-04-2022,harem,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Conception: Ore no Kodomo o Undekure!Conception: Ore no Kodomo o Undekure! is a fantasy action adventure harem anime that follows high schooler Itsuki Yuge who is tasked with charming and then impregnating the 12 “Star Maidens” of the magical world Granvania to produce “Star Children,” beings of pure energy, in orde...Last updated at, 21 Dec 2018",positive,,"{'https://otakumode.com/': 1, 'https://otakumode.com/shop': 1, 'https://otakumode.com/news': 1, 'https://otakumode.com/gallery': 1, 'https://otakumode.com/otapedia': 1, 'https://otakumode.com/login?r=/otapedia&via=header': 1, 'https://otakumode.com/signup?r=/otapedia&via=header': 1, 'https://corporate.otakumode.com/': 1, 'http://myanimelist.net/?_location=tom_footer': 1, 'http://blog.honeyfeed.fm/': 1, 'https://animeanime.global/': 1}"
19-04-2022,harem,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Conception: Ore no Kodomo o Undekure! is a fantasy action adventure harem anime that follows high schooler Itsuki Yuge who is tasked with charming and then impregnating the 12 “Star Maidens” of the magical world Granvania to produce “Star Children,” beings of pure energy, in orde...",positive,,"{'https://otakumode.com/': 1, 'https://otakumode.com/shop': 1, 'https://otakumode.com/news': 1, 'https://otakumode.com/gallery': 1, 'https://otakumode.com/otapedia': 1, 'https://otakumode.com/login?r=/otapedia&via=header': 1, 'https://otakumode.com/signup?r=/otapedia&via=header': 1, 'https://corporate.otakumode.com/': 1, 'http://myanimelist.net/?_location=tom_footer': 1, 'http://blog.honeyfeed.fm/': 1, 'https://animeanime.global/': 1}"
19-04-2022,harem,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Tohka Yatogami Date A Live - FiguresDate A Live is a popular science fiction, romantic comedy, and harem light novel series that was written by Koshi Tachibana and published from March 2011 to March 2020. Although the main series spans over twenty-two volumes, there are multiple side-story and spin-off novel series...Last updated at, 02 Feb 2021",positive,,"{'https://otakumode.com/': 1, 'https://otakumode.com/shop': 1, 'https://otakumode.com/news': 1, 'https://otakumode.com/gallery': 1, 'https://otakumode.com/otapedia': 1, 'https://otakumode.com/login?r=/otapedia&via=header': 1, 'https://otakumode.com/signup?r=/otapedia&via=header': 1, 'https://corporate.otakumode.com/': 1, 'http://myanimelist.net/?_location=tom_footer': 1, 'http://blog.honeyfeed.fm/': 1, 'https://animeanime.global/': 1}"
19-04-2022,harem,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Tohka Yatogami Date A Live - FiguresDate A Live is a popular science fiction, romantic comedy, and harem light novel series that was written by Koshi Tachibana and published from March 2011 to March 2020. Although the main series spans over twenty-two volumes, there are multiple side-story and spin-off novel series...Last updated at, 02 Feb 2021",positive,,"{'https://otakumode.com/': 1, 'https://otakumode.com/shop': 1, 'https://otakumode.com/news': 1, 'https://otakumode.com/gallery': 1, 'https://otakumode.com/otapedia': 1, 'https://otakumode.com/login?r=/otapedia&via=header': 1, 'https://otakumode.com/signup?r=/otapedia&via=header': 1, 'https://corporate.otakumode.com/': 1, 'http://myanimelist.net/?_location=tom_footer': 1, 'http://blog.honeyfeed.fm/': 1, 'https://animeanime.global/': 1}"
19-04-2022,harem,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Date A Live is a popular science fiction, romantic comedy, and harem light novel series that was written by Koshi Tachibana and published from March 2011 to March 2020. Although the main series spans over twenty-two volumes, there are multiple side-story and spin-off novel series...",positive,,"{'https://otakumode.com/': 1, 'https://otakumode.com/shop': 1, 'https://otakumode.com/news': 1, 'https://otakumode.com/gallery': 1, 'https://otakumode.com/otapedia': 1, 'https://otakumode.com/login?r=/otapedia&via=header': 1, 'https://otakumode.com/signup?r=/otapedia&via=header': 1, 'https://corporate.otakumode.com/': 1, 'http://myanimelist.net/?_location=tom_footer': 1, 'http://blog.honeyfeed.fm/': 1, 'https://animeanime.global/': 1}"
19-04-2022,harem,2,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"To Love Ru - FiguresTo Love Ru is a classic slapstick harem comedy complete with a hapless protagonist and a bunch of pretty girls who are in love with them. The science fiction twist gives the series greater character flexibility in the spirit of fellow harem series Tenchi Muyo. The ever-growing fe...Last updated at, 02 Feb 2021",positive,,"{'https://otakumode.com/': 1, 'https://otakumode.com/shop': 1, 'https://otakumode.com/news': 1, 'https://otakumode.com/gallery': 1, 'https://otakumode.com/otapedia': 1, 'https://otakumode.com/login?r=/otapedia&via=header': 1, 'https://otakumode.com/signup?r=/otapedia&via=header': 1, 'https://corporate.otakumode.com/': 1, 'http://myanimelist.net/?_location=tom_footer': 1, 'http://blog.honeyfeed.fm/': 1, 'https://animeanime.global/': 1}"
19-04-2022,harem,2,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"To Love Ru - FiguresTo Love Ru is a classic slapstick harem comedy complete with a hapless protagonist and a bunch of pretty girls who are in love with them. The science fiction twist gives the series greater character flexibility in the spirit of fellow harem series Tenchi Muyo. The ever-growing fe...Last updated at, 02 Feb 2021",positive,,"{'https://otakumode.com/': 1, 'https://otakumode.com/shop': 1, 'https://otakumode.com/news': 1, 'https://otakumode.com/gallery': 1, 'https://otakumode.com/otapedia': 1, 'https://otakumode.com/login?r=/otapedia&via=header': 1, 'https://otakumode.com/signup?r=/otapedia&via=header': 1, 'https://corporate.otakumode.com/': 1, 'http://myanimelist.net/?_location=tom_footer': 1, 'http://blog.honeyfeed.fm/': 1, 'https://animeanime.global/': 1}"
19-04-2022,harem,2,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,To Love Ru is a classic slapstick harem comedy complete with a hapless protagonist and a bunch of pretty girls who are in love with them. The science fiction twist gives the series greater character flexibility in the spirit of fellow harem series Tenchi Muyo. The ever-growing fe...,positive,,"{'https://otakumode.com/': 1, 'https://otakumode.com/shop': 1, 'https://otakumode.com/news': 1, 'https://otakumode.com/gallery': 1, 'https://otakumode.com/otapedia': 1, 'https://otakumode.com/login?r=/otapedia&via=header': 1, 'https://otakumode.com/signup?r=/otapedia&via=header': 1, 'https://corporate.otakumode.com/': 1, 'http://myanimelist.net/?_location=tom_footer': 1, 'http://blog.honeyfeed.fm/': 1, 'https://animeanime.global/': 1}"
